npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.53.0.tgz 0ms (cache hit)
npm http cache @types/mysql@https://registry.npmjs.org/@types/mysql/-/mysql-2.15.26.tgz 0ms (cache hit)
npm http cache @types/pg-pool@https://registry.npmjs.org/@types/pg-pool/-/pg-pool-2.0.6.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.53.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-pg@https://registry.npmjs.org/@opentelemetry/instrumentation-pg/-/instrumentation-pg-0.50.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.27.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-undici@https://registry.npmjs.org/@opentelemetry/instrumentation-undici/-/instrumentation-undici-0.10.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-tedious@https://registry.npmjs.org/@opentelemetry/instrumentation-tedious/-/instrumentation-tedious-0.18.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mysql2@https://registry.npmjs.org/@opentelemetry/instrumentation-mysql2/-/instrumentation-mysql2-0.45.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-redis-4@https://registry.npmjs.org/@opentelemetry/instrumentation-redis-4/-/instrumentation-redis-4-0.46.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-nestjs-core@https://registry.npmjs.org/@opentelemetry/instrumentation-nestjs-core/-/instrumentation-nestjs-core-0.44.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mongodb@https://registry.npmjs.org/@opentelemetry/instrumentation-mongodb/-/instrumentation-mongodb-0.51.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mysql@https://registry.npmjs.org/@opentelemetry/instrumentation-mysql/-/instrumentation-mysql-0.45.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mongoose@https://registry.npmjs.org/@opentelemetry/instrumentation-mongoose/-/instrumentation-mongoose-0.46.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-ioredis@https://registry.npmjs.org/@opentelemetry/instrumentation-ioredis/-/instrumentation-ioredis-0.47.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-koa@https://registry.npmjs.org/@opentelemetry/instrumentation-koa/-/instrumentation-koa-0.47.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-lru-memoizer@https://registry.npmjs.org/@opentelemetry/instrumentation-lru-memoizer/-/instrumentation-lru-memoizer-0.44.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-http@https://registry.npmjs.org/@opentelemetry/instrumentation-http/-/instrumentation-http-0.57.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-knex@https://registry.npmjs.org/@opentelemetry/instrumentation-knex/-/instrumentation-knex-0.44.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-hapi@https://registry.npmjs.org/@opentelemetry/instrumentation-hapi/-/instrumentation-hapi-0.45.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-kafkajs@https://registry.npmjs.org/@opentelemetry/instrumentation-kafkajs/-/instrumentation-kafkajs-0.7.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.57.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-graphql@https://registry.npmjs.org/@opentelemetry/instrumentation-graphql/-/instrumentation-graphql-0.47.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-generic-pool@https://registry.npmjs.org/@opentelemetry/instrumentation-generic-pool/-/instrumentation-generic-pool-0.43.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-fastify@https://registry.npmjs.org/@opentelemetry/instrumentation-fastify/-/instrumentation-fastify-0.44.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.57.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-fs@https://registry.npmjs.org/@opentelemetry/instrumentation-fs/-/instrumentation-fs-0.19.0.tgz 0ms (cache hit)
npm http cache rollup@https://registry.npmjs.org/rollup/-/rollup-3.29.5.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-express@https://registry.npmjs.org/@opentelemetry/instrumentation-express/-/instrumentation-express-0.47.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-dataloader@https://registry.npmjs.org/@opentelemetry/instrumentation-dataloader/-/instrumentation-dataloader-0.16.0.tgz 0ms (cache hit)
npm http cache resolve@https://registry.npmjs.org/resolve/-/resolve-1.22.8.tgz 0ms (cache hit)
npm http cache node-fetch@https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-amqplib@https://registry.npmjs.org/@opentelemetry/instrumentation-amqplib/-/instrumentation-amqplib-0.46.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-connect@https://registry.npmjs.org/@opentelemetry/instrumentation-connect/-/instrumentation-connect-0.43.0.tgz 0ms (cache hit)
npm http cache chalk@https://registry.npmjs.org/chalk/-/chalk-3.0.0.tgz 0ms (cache hit)
npm http cache path-scurry@https://registry.npmjs.org/path-scurry/-/path-scurry-1.11.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.57.2.tgz 0ms (cache hit)
npm http cache agent-base@https://registry.npmjs.org/agent-base/-/agent-base-6.0.2.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/context-async-hooks@https://registry.npmjs.org/@opentelemetry/context-async-hooks/-/context-async-hooks-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.57.2.tgz 0ms (cache hit)
npm http cache minipass@https://registry.npmjs.org/minipass/-/minipass-4.2.8.tgz 0ms (cache hit)
npm http cache minimatch@https://registry.npmjs.org/minimatch/-/minimatch-8.0.7.tgz 0ms (cache hit)
npm http cache minipass@https://registry.npmjs.org/minipass/-/minipass-7.1.3.tgz 0ms (cache hit)
npm http cache https-proxy-agent@https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-5.0.1.tgz 0ms (cache hit)
npm http cache unicorn-magic@https://registry.npmjs.org/unicorn-magic/-/unicorn-magic-0.3.0.tgz 0ms (cache hit)
npm http cache magic-string@https://registry.npmjs.org/magic-string/-/magic-string-0.30.8.tgz 0ms (cache hit)
npm http cache get-stream@https://registry.npmjs.org/get-stream/-/get-stream-7.0.1.tgz 0ms (cache hit)
npm http cache strip-final-newline@https://registry.npmjs.org/strip-final-newline/-/strip-final-newline-4.0.0.tgz 0ms (cache hit)
npm http cache lru-cache@https://registry.npmjs.org/lru-cache/-/lru-cache-10.4.3.tgz 0ms (cache hit)
npm http cache brace-expansion@https://registry.npmjs.org/brace-expansion/-/brace-expansion-2.0.2.tgz 0ms (cache hit)
npm http cache glob@https://registry.npmjs.org/glob/-/glob-9.3.5.tgz 0ms (cache hit)
npm http cache balanced-match@https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz 0ms (cache hit)
npm http cache path-key@https://registry.npmjs.org/path-key/-/path-key-4.0.0.tgz 0ms (cache hit)
npm http cache npm-run-path@https://registry.npmjs.org/npm-run-path/-/npm-run-path-6.0.0.tgz 0ms (cache hit)
npm http cache is-stream@https://registry.npmjs.org/is-stream/-/is-stream-4.0.1.tgz 0ms (cache hit)
npm http cache indent-string@https://registry.npmjs.org/indent-string/-/indent-string-5.0.0.tgz 0ms (cache hit)
npm http cache human-signals@https://registry.npmjs.org/human-signals/-/human-signals-8.0.1.tgz 0ms (cache hit)
npm http cache get-stream@https://registry.npmjs.org/get-stream/-/get-stream-9.0.1.tgz 0ms (cache hit)
npm http cache universal-user-agent@https://registry.npmjs.org/universal-user-agent/-/universal-user-agent-7.0.3.tgz 0ms (cache hit)
npm http cache execa@https://registry.npmjs.org/execa/-/execa-9.6.1.tgz 0ms (cache hit)
npm http cache clean-stack@https://registry.npmjs.org/clean-stack/-/clean-stack-5.3.0.tgz 0ms (cache hit)
npm http cache @semantic-release/error@https://registry.npmjs.org/@semantic-release/error/-/error-4.0.0.tgz 0ms (cache hit)
npm http cache mime@https://registry.npmjs.org/mime/-/mime-4.1.0.tgz 0ms (cache hit)
npm http cache aggregate-error@https://registry.npmjs.org/aggregate-error/-/aggregate-error-5.0.0.tgz 0ms (cache hit)
npm http cache escape-string-regexp@https://registry.npmjs.org/escape-string-regexp/-/escape-string-regexp-5.0.0.tgz 0ms (cache hit)
npm http cache indent-string@https://registry.npmjs.org/indent-string/-/indent-string-5.0.0.tgz 0ms (cache hit)
npm http cache escape-string-regexp@https://registry.npmjs.org/escape-string-regexp/-/escape-string-regexp-5.0.0.tgz 0ms (cache hit)
npm http cache @semantic-release/error@https://registry.npmjs.org/@semantic-release/error/-/error-4.0.0.tgz 0ms (cache hit)
npm http cache clean-stack@https://registry.npmjs.org/clean-stack/-/clean-stack-5.3.0.tgz 0ms (cache hit)
npm http cache before-after-hook@https://registry.npmjs.org/before-after-hook/-/before-after-hook-4.0.0.tgz 0ms (cache hit)
npm http cache @octokit/request-error@https://registry.npmjs.org/@octokit/request-error/-/request-error-7.1.0.tgz 0ms (cache hit)
npm http cache aggregate-error@https://registry.npmjs.org/aggregate-error/-/aggregate-error-5.0.0.tgz 0ms (cache hit)
npm http cache @octokit/request@https://registry.npmjs.org/@octokit/request/-/request-10.0.8.tgz 0ms (cache hit)
npm http cache @octokit/plugin-paginate-rest@https://registry.npmjs.org/@octokit/plugin-paginate-rest/-/plugin-paginate-rest-13.2.1.tgz 0ms (cache hit)
npm http cache @octokit/openapi-types@https://registry.npmjs.org/@octokit/openapi-types/-/openapi-types-27.0.0.tgz 0ms (cache hit)
npm http cache @octokit/types@https://registry.npmjs.org/@octokit/types/-/types-16.0.0.tgz 0ms (cache hit)
npm http cache @octokit/openapi-types@https://registry.npmjs.org/@octokit/openapi-types/-/openapi-types-26.0.0.tgz 0ms (cache hit)
npm http cache @octokit/graphql@https://registry.npmjs.org/@octokit/graphql/-/graphql-9.0.3.tgz 0ms (cache hit)
npm http cache @octokit/endpoint@https://registry.npmjs.org/@octokit/endpoint/-/endpoint-11.0.3.tgz 0ms (cache hit)
npm http cache picomatch@https://registry.npmjs.org/picomatch/-/picomatch-4.0.3.tgz 0ms (cache hit)
npm http cache @octokit/auth-token@https://registry.npmjs.org/@octokit/auth-token/-/auth-token-6.0.0.tgz 0ms (cache hit)
npm http cache @octokit/core@https://registry.npmjs.org/@octokit/core/-/core-7.0.6.tgz 0ms (cache hit)
npm http cache picomatch@https://registry.npmjs.org/picomatch/-/picomatch-4.0.3.tgz 0ms (cache hit)
npm http cache @octokit/types@https://registry.npmjs.org/@octokit/types/-/types-15.0.2.tgz 0ms (cache hit)
npm http cache estree-walker@https://registry.npmjs.org/estree-walker/-/estree-walker-2.0.2.tgz 0ms (cache hit)
npm http cache estree-walker@https://registry.npmjs.org/estree-walker/-/estree-walker-2.0.2.tgz 0ms (cache hit)
npm http cache @radix-ui/react-primitive@https://registry.npmjs.org/@radix-ui/react-primitive/-/react-primitive-2.1.4.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-context@https://registry.npmjs.org/@radix-ui/react-context/-/react-context-1.1.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-primitive@https://registry.npmjs.org/@radix-ui/react-primitive/-/react-primitive-2.1.4.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-primitive@https://registry.npmjs.org/@radix-ui/react-primitive/-/react-primitive-2.1.4.tgz 0ms (cache hit)
npm http cache cjs-module-lexer@https://registry.npmjs.org/cjs-module-lexer/-/cjs-module-lexer-2.2.0.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-slot@https://registry.npmjs.org/@radix-ui/react-slot/-/react-slot-1.2.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-primitive@https://registry.npmjs.org/@radix-ui/react-primitive/-/react-primitive-2.1.4.tgz 0ms (cache hit)
npm http cache require-in-the-middle@https://registry.npmjs.org/require-in-the-middle/-/require-in-the-middle-8.0.1.tgz 0ms (cache hit)
npm http cache @radix-ui/react-context@https://registry.npmjs.org/@radix-ui/react-context/-/react-context-1.1.3.tgz 0ms (cache hit)
npm http cache import-in-the-middle@https://registry.npmjs.org/import-in-the-middle/-/import-in-the-middle-2.0.6.tgz 0ms (cache hit)
npm http cache graceful-fs@https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.10.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.207.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.207.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/context-async-hooks@https://registry.npmjs.org/@opentelemetry/context-async-hooks/-/context-async-hooks-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache require-in-the-middle@https://registry.npmjs.org/require-in-the-middle/-/require-in-the-middle-8.0.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache import-in-the-middle@https://registry.npmjs.org/import-in-the-middle/-/import-in-the-middle-2.0.6.tgz 0ms (cache hit)
npm http cache cjs-module-lexer@https://registry.npmjs.org/cjs-module-lexer/-/cjs-module-lexer-2.2.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/context-async-hooks@https://registry.npmjs.org/@opentelemetry/context-async-hooks/-/context-async-hooks-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-metrics@https://registry.npmjs.org/@opentelemetry/sdk-metrics/-/sdk-metrics-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache protobufjs@https://registry.npmjs.org/protobufjs/-/protobufjs-8.0.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-metrics@https://registry.npmjs.org/@opentelemetry/sdk-metrics/-/sdk-metrics-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache require-in-the-middle@https://registry.npmjs.org/require-in-the-middle/-/require-in-the-middle-8.0.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.211.0.tgz 0ms (cache hit)
npm http cache require-in-the-middle@https://registry.npmjs.org/require-in-the-middle/-/require-in-the-middle-8.0.1.tgz 0ms (cache hit)
npm http cache import-in-the-middle@https://registry.npmjs.org/import-in-the-middle/-/import-in-the-middle-2.0.6.tgz 0ms (cache hit)
npm http cache cjs-module-lexer@https://registry.npmjs.org/cjs-module-lexer/-/cjs-module-lexer-2.2.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.211.0.tgz 0ms (cache hit)
npm http cache import-in-the-middle@https://registry.npmjs.org/import-in-the-middle/-/import-in-the-middle-2.0.6.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache cjs-module-lexer@https://registry.npmjs.org/cjs-module-lexer/-/cjs-module-lexer-2.2.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-metrics@https://registry.npmjs.org/@opentelemetry/sdk-metrics/-/sdk-metrics-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-metrics@https://registry.npmjs.org/@opentelemetry/sdk-metrics/-/sdk-metrics-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-metrics@https://registry.npmjs.org/@opentelemetry/sdk-metrics/-/sdk-metrics-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-metrics@https://registry.npmjs.org/@opentelemetry/sdk-metrics/-/sdk-metrics-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-node@https://registry.npmjs.org/@opentelemetry/sdk-node/-/sdk-node-0.52.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-logs@https://registry.npmjs.org/@opentelemetry/sdk-logs/-/sdk-logs-0.52.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.28.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/propagator-b3@https://registry.npmjs.org/@opentelemetry/propagator-b3/-/propagator-b3-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/propagator-jaeger@https://registry.npmjs.org/@opentelemetry/propagator-jaeger/-/propagator-jaeger-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.30.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/otlp-transformer@https://registry.npmjs.org/@opentelemetry/otlp-transformer/-/otlp-transformer-0.52.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-1.25.1.tgz 0ms (cache hit)
